Start time,End time,Sensor_ID,Label,Label_ID,Activity_ID,Case_ID
2008-02-26 21:40:00,2008-02-26 21:40:00,8,use toilet,4,106,26_2
2008-02-26 22:56:00,2008-02-26 22:56:00,6,use toilet,4,106,26_2
2008-02-26 22:57:00,2008-02-26 22:57:00,14,use toilet,4,106,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,106,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,106,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,106,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,106,26_2
2008-02-26 22:56:00,2008-02-26 22:56:00,6,use toilet,4,107,26_2
2008-02-26 22:57:00,2008-02-26 22:57:00,14,use toilet,4,107,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,107,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,107,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,107,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,107,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,107,26_2
2008-02-26 22:57:00,2008-02-26 22:57:00,14,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,108,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,108,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,109,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,109,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,109,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,109,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,109,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,109,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,109,27_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,110,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,110,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,110,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,110,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,110,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,110,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,110,27_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,111,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,111,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,111,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,111,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,111,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,111,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,use toilet,4,111,27_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,112,26_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,112,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,112,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,112,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,112,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,use toilet,4,112,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,use toilet,4,112,27_2
2008-02-26 22:58:00,2008-02-26 22:58:00,6,use toilet,4,113,26_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,113,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,113,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,113,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,use toilet,4,113,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,use toilet,4,113,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,use toilet,4,113,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,114,26_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,114,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,114,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,use toilet,4,114,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,use toilet,4,114,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,use toilet,4,114,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,use toilet,4,114,27_2
2008-02-27 05:29:00,2008-02-27 05:30:00,24,use toilet,4,115,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,use toilet,4,115,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,use toilet,4,115,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,use toilet,4,115,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,use toilet,4,115,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,use toilet,4,115,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,use toilet,4,115,27_2
2008-02-27 05:29:00,2008-02-27 05:29:00,6,prepare Breakfast,13,116,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,prepare Breakfast,13,116,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,prepare Breakfast,13,116,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,prepare Breakfast,13,116,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,prepare Breakfast,13,116,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,prepare Breakfast,13,116,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,prepare Breakfast,13,116,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,14,prepare Breakfast,13,117,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,prepare Breakfast,13,117,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,prepare Breakfast,13,117,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,prepare Breakfast,13,117,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,prepare Breakfast,13,117,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,prepare Breakfast,13,117,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,prepare Breakfast,13,117,27_2
2008-02-27 05:30:00,2008-02-27 05:30:00,6,prepare Breakfast,13,118,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,prepare Breakfast,13,118,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,prepare Breakfast,13,118,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,prepare Breakfast,13,118,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,prepare Breakfast,13,118,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,prepare Breakfast,13,118,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,prepare Breakfast,13,118,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,9,prepare Breakfast,13,119,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,prepare Breakfast,13,119,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,prepare Breakfast,13,119,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,prepare Breakfast,13,119,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,prepare Breakfast,13,119,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,prepare Breakfast,13,119,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,prepare Breakfast,13,119,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,23,use toilet,4,120,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,use toilet,4,120,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,use toilet,4,120,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,use toilet,4,120,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,use toilet,4,120,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,120,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,120,27_2
2008-02-27 08:01:00,2008-02-27 08:01:00,8,use toilet,4,121,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,use toilet,4,121,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,use toilet,4,121,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,use toilet,4,121,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,121,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,121,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,121,27_2
2008-02-27 08:01:00,2008-02-27 08:02:00,8,use toilet,4,122,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,use toilet,4,122,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,use toilet,4,122,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,122,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,122,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,122,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,122,27_2
2008-02-27 08:13:00,2008-02-27 08:13:00,6,use toilet,4,123,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,use toilet,4,123,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,123,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,123,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,123,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,123,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,use toilet,4,123,27_2
2008-02-27 08:13:00,2008-02-27 08:14:00,6,use toilet,4,124,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,124,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,124,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,124,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,124,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,use toilet,4,124,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,use toilet,4,124,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,14,use toilet,4,125,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,use toilet,4,125,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,125,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,use toilet,4,125,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,use toilet,4,125,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,use toilet,4,125,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,use toilet,4,125,27_2
2008-02-27 08:15:00,2008-02-27 08:15:00,6,take shower,5,126,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,take shower,5,126,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,take shower,5,126,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,take shower,5,126,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,take shower,5,126,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,take shower,5,126,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,take shower,5,126,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,prepare Dinner,15,127,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,prepare Dinner,15,127,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,prepare Dinner,15,127,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,prepare Dinner,15,127,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,prepare Dinner,15,127,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,127,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,127,27_2
2008-02-27 08:26:00,2008-02-27 08:26:00,5,prepare Dinner,15,128,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,prepare Dinner,15,128,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,prepare Dinner,15,128,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,prepare Dinner,15,128,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,128,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,128,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,128,27_2
2008-02-27 08:34:00,2008-02-27 08:34:00,12,prepare Dinner,15,129,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,prepare Dinner,15,129,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,prepare Dinner,15,129,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,129,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,129,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,129,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,129,27_2
2008-02-27 18:58:00,2008-02-27 18:58:00,12,prepare Dinner,15,130,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,prepare Dinner,15,130,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,130,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,130,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,130,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,130,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,130,27_2
2008-02-27 18:59:00,2008-02-27 19:01:00,23,prepare Dinner,15,131,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,131,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,131,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,131,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,131,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,131,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,131,27_2
2008-02-27 19:00:00,2008-02-27 19:00:00,8,prepare Dinner,15,132,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,132,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,132,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,132,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,132,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,132,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,132,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,18,prepare Dinner,15,133,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,133,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,133,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,133,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,133,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,133,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,133,27_2
2008-02-27 19:02:00,2008-02-27 19:02:00,8,prepare Dinner,15,134,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,134,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,134,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,134,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,134,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,134,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,134,27_2
2008-02-27 19:03:00,2008-02-27 19:03:00,17,prepare Dinner,15,135,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,135,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,135,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,135,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,135,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,135,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,135,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,136,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,136,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,136,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,136,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,136,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,136,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,136,27_2
2008-02-27 19:05:00,2008-02-27 19:05:00,8,prepare Dinner,15,137,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,137,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,137,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,137,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,137,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,137,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,prepare Dinner,15,137,27_2
2008-02-27 19:08:00,2008-02-27 19:08:00,8,prepare Dinner,15,138,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,138,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,138,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,138,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,138,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,prepare Dinner,15,138,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,prepare Dinner,15,138,27_2
2008-02-27 19:09:00,2008-02-27 19:09:00,9,prepare Dinner,15,139,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,prepare Dinner,15,139,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,139,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,prepare Dinner,15,139,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,prepare Dinner,15,139,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,prepare Dinner,15,139,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,prepare Dinner,15,139,27_2
2008-02-27 19:16:00,2008-02-27 19:16:00,9,use toilet,4,140,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,use toilet,4,140,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,use toilet,4,140,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,use toilet,4,140,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,use toilet,4,140,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,140,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,140,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,use toilet,4,141,27_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,use toilet,4,141,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,use toilet,4,141,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,use toilet,4,141,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,141,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,141,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,141,28_2
2008-02-27 19:19:00,2008-02-27 19:19:00,7,use toilet,4,142,27_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,use toilet,4,142,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,use toilet,4,142,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,142,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,142,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,142,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,142,28_2
2008-02-27 19:19:00,2008-02-27 19:20:00,8,use toilet,4,143,27_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,use toilet,4,143,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,143,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,143,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,143,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,143,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,143,28_2
2008-02-27 23:03:00,2008-02-27 23:03:00,6,use toilet,4,144,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,144,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,144,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,144,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,144,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,144,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,144,28_2
2008-02-27 23:05:00,2008-02-27 23:05:00,14,use toilet,4,145,27_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,145,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,145,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,145,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,145,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,145,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,145,28_2
2008-02-27 23:05:00,2008-02-27 23:05:00,6,use toilet,4,146,27_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,146,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,146,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,146,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,146,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,146,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,use toilet,4,146,28_2
2008-02-28 00:11:00,2008-02-28 00:13:00,6,use toilet,4,147,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,147,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,147,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,147,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,147,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,use toilet,4,147,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,use toilet,4,147,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,14,use toilet,4,148,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,148,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,148,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,use toilet,4,148,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,use toilet,4,148,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,use toilet,4,148,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,use toilet,4,148,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,149,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,149,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,149,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,go to bed,10,149,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,go to bed,10,149,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,go to bed,10,149,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,149,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,150,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,150,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,go to bed,10,150,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,go to bed,10,150,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,go to bed,10,150,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,150,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,150,28_2
2008-02-28 00:13:00,2008-02-28 00:13:00,6,go to bed,10,151,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,go to bed,10,151,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,go to bed,10,151,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,go to bed,10,151,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,151,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,151,28_2
2008-02-28 07:07:00,2008-02-28 07:07:00,14,go to bed,10,151,28_2
2008-02-28 00:16:00,2008-02-28 00:16:00,5,go to bed,10,152,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,go to bed,10,152,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,go to bed,10,152,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,152,28_2
2008-02-28 07:06:00,2008-02-28 07:06:00,6,go to bed,10,152,28_2
2008-02-28 07:07:00,2008-02-28 07:07:00,14,go to bed,10,152,28_2
2008-02-28 07:07:00,2008-02-28 07:07:00,6,go to bed,10,152,28_2
2008-02-28 00:20:00,2008-02-28 00:20:00,24,use toilet,4,153,28_2
2008-02-28 07:05:00,2008-02-28 07:05:00,24,use toilet,4,153,28_2
